COHORT_ID,ACTOR_ID,SESSION_KEY,REQUEST_KEY,EVENT_KEY,REQUEST_TS,LATENCY_MS,ITEM_COUNT,INPUT_TEXT,ENGAGED_POSITIONS,ORDERED_POSITIONS,ORDER_VALUE,ALT_FLOW_STATUS,NORMALIZED_TEXT,TRIGGER_MODE
Alternate,563d1b20-d31c-409b-95dd-74194ebed917,2e0ffa601835e950cecc7b6d8fd4e945,89f99547-c7fb-43e8-944f-50e7c57074f0,8edafae3d6716842e3daa3e08433515b,2026-02-12 21:04:32.860331-05:00,63,125,cabinet roof,,,,warm_store_hit,cabinet roof,resultsPage
Alternate,563d1b20-d31c-409b-95dd-74194ebed917,2e0ffa601835e950cecc7b6d8fd4e945,09482995-8905-4ab0-902a-f5dfdc70f59f,463876cd24dd19b616d55f59fed49fee,2026-02-12 21:04:33.701199-05:00,61,29,saw d,,,,no_aux_response,saw deck,inlineSuggest
Alternate,563d1b20-d31c-409b-95dd-74194ebed917,2e0ffa601835e950cecc7b6d8fd4e945,e71dda07-3355-439a-bacb-b46954296be0,c06497606f7f861709a6cbd7d7bd334f,2026-02-12 21:04:33.939684-05:00,50,37,drill heaetr,,,,no_aux_response,drill heaetr,inlineSuggest
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,42b2eb4f-ba7e-4afd-811b-cb1d59523465,7ac8ab85f36e1bc1b324cbc688bd5509,2026-02-12 21:13:20.812433-05:00,55,17,sealant deck,,,,no_aux_response,sealant deck,inlineSuggest
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,7fd6d96d-dfe8-4296-9439-747e4a82c2b1,9f0f407ff05c23cf1ad91a9dc7e26a86,2026-02-12 21:13:22.778778-05:00,58,43,tile indow,,,,no_aux_response,tile indow,inlineSuggest
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,e66c1365-b5a5-4d93-a776-4a53b2cb2fe5,e937ee72751486e4cd6bd19adc665a7b,2026-02-12 21:13:23.002567-05:00,80,11,semper premium 12mm,,,,no_aux_response,semper premium 12mm,resultsPage
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,d749b8b6-c2ed-431c-a687-db5d2be352b3,587de0615da9b15f3d685a383c790370,2026-02-12 21:13:23.732007-05:00,69,13,mous eacer 12mm,,,,no_aux_response,mous eacer 12mm,inlineSuggest
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,91972055-03ad-494e-9856-17af94827a9e,45faae9860da55a092e52f5c24df988c,2026-02-12 21:13:23.836420-05:00,53,2,mouse acer 12mm,,,,no_aux_response,mouse acer 12mm,resultsPage
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,a84e0894-6748-4a70-8749-77664bce9635,28bab1e27d8b4080b9ebea8279edea82,2026-02-12 21:13:25.015461-05:00,46,17,songue acer 2.6,,,,no_aux_response,songue acer 2.6,resultsPage
Baseline,b38e9635-7681-4ef7-9b93-46a5e4a3cde9,0da849ce07caf25bf8cd4beb501db651,40e66210-52d5-4f02-92cd-562d33d2077c,c5e9aa2208585c93a8fc3bdad910cff5,2026-02-12 21:13:26.564057-05:00,35,19,hing,,,,no_aux_response,hing,inlineSuggest
Baseline,4eae7ff5-f338-48b9-b9ba-a69cad4c32bd,d3a22417480252bb6e3e4c2aca6fd46e,8aba0d05-1fef-43cb-9b55-19a61af62b4a,c4188a736738dc5bd7f6276d5db55188,2026-02-12 21:13:43.575627-05:00,87,42,painti,,,,no_aux_response,painti,inlineSuggest
Baseline,4eae7ff5-f338-48b9-b9ba-a69cad4c32bd,d3a22417480252bb6e3e4c2aca6fd46e,b0e4cdc2-7800-44a9-8ba0-ee23b9f63c29,c9a138f52ce29b8a7b0e79b4aacac1b5,2026-02-12 21:13:43.624612-05:00,73,50,painting hamme,,,,no_aux_response,painting hamme,inlineSuggest
Baseline,50e62db8-3662-4412-bb26-7bb96042aa60,3886c070e54d49a41baf85684111fe0a,93c66577-ddeb-43b6-baf2-9728725324ee,8323365c77774e6acf14d9bec8cf3f8c,2026-02-12 21:18:39.000204-05:00,55,13,moist usage,,,,no_aux_response,moist usage,inlineSuggest
Baseline,50e62db8-3662-4412-bb26-7bb96042aa60,3886c070e54d49a41baf85684111fe0a,fd356a52-70c7-43e1-8019-c296bf44ac31,06ce85d6766833361cc54ec4a1179b19,2026-02-12 21:18:40.178670-05:00,58,60,painting,,,,no_aux_response,painting,inlineSuggest
Baseline,50e62db8-3662-4412-bb26-7bb96042aa60,3886c070e54d49a41baf85684111fe0a,69ebda62-2d87-475e-b63a-39858b4ada69,f5ace17ac49864a5d38208d2415e5e8c,2026-02-12 21:18:40.704895-05:00,75,83,painting d,,,,no_aux_response,painting d,inlineSuggest
Baseline,47242f06-4cda-4159-90ee-be3c15c0baaa,9250d623d5ef3b5b13f17f7bc8aab1b5,d7fe53a7-f19b-45c3-9ab5-995da7d585cb,65b98aaa54f5ba2c9fe92d863c6ce0e3,2026-02-12 23:01:04.762291-05:00,75,63,plank vinyl,,,,no_aux_response,plank vinyl,inlineSuggest
Alternate,69b4b5c0-53bd-493e-b013-61aeb293969c,dbd065b3b4a13fe1a0f2078a80569cd8,9a32e685-20dd-4c4c-ae0b-3f0645092ff2,9079816b66d9b6fd14c38488eb27e068,2026-02-13 00:46:11.961747-05:00,112,8,symbol nvidia,,,,fresh_compute_saved,symbol nvidia 12mm,inlineSuggest
Alternate,69b4b5c0-53bd-493e-b013-61aeb293969c,dbd065b3b4a13fe1a0f2078a80569cd8,c8fd734f-87f3-46e1-9bcc-8a3e3ce668ea,58b54aa4e6c04b7cdee37adc8431f393,2026-02-13 00:46:12.559848-05:00,70,8,mouse acer 12mm,,,,session_store_hit,mouse acer 12mm,resultsPage
Alternate,69b4b5c0-53bd-493e-b013-61aeb293969c,dbd065b3b4a13fe1a0f2078a80569cd8,e261fc43-dc1b-4ed4-bbdb-0124aebc20ba,31dd91637fc3eaf2eeaf533bf6aa2a91,2026-02-13 00:46:13.696850-05:00,67,6,mouse acer 1mm,,,,session_store_hit,mouse acer 12mm,inlineSuggest
Alternate,c825679b-0a26-4569-816b-7fb4f115bc0b,b8eaf327dadc378846c6a6ee5df1cb4b,02178586-396d-46b1-90c5-6ac82a1c0e29,b4ca38b19f6a3a9c0e7f571507919325,2026-02-13 02:55:57.857188-05:00,128,136,insulation shelf,"[2, 4, 6, 3, 1]",,,warm_store_hit,insulation shelf,resultsPage
Alternate,c825679b-0a26-4569-816b-7fb4f115bc0b,b8eaf327dadc378846c6a6ee5df1cb4b,f33c1dfd-aff2-4f67-9ddc-82ca420c2138,012b55e90e24b4406bbbb928dde78b3c,2026-02-13 02:55:58.041176-05:00,148,45,drill heater,[1],,,warm_store_hit,drill heater,resultsPage
Alternate,f9cd4ead-c7c8-404b-953f-260679161df3,f2fc5f0ed4e5d6e670f7d3043873a06a,b30e97e5-02a1-4627-8a1c-5ec4c25e8ffc,cc37926cf4f704d9ab135fd79f02208b,2026-02-13 05:30:57.471727-05:00,51,20,dishwashr deck,,,,session_store_hit,dishwashr deck,inlineSuggest
Alternate,f9cd4ead-c7c8-404b-953f-260679161df3,f2fc5f0ed4e5d6e670f7d3043873a06a,d99bd53e-8f6d-4644-9569-81a9c54657c6,a8760a9218ceae056455d020c07619a4,2026-02-13 05:30:58.256724-05:00,61,83,drill heater,"[2, 1]",,,warm_store_hit,drill heater,resultsPage
Alternate,f9cd4ead-c7c8-404b-953f-260679161df3,f2fc5f0ed4e5d6e670f7d3043873a06a,2e94e88f-1f71-4fbe-a6e7-03b550f8afc4,958fbf48c3233d11eba55362366c7f1f,2026-02-13 05:30:59.114214-05:00,25,45,xestbuy black 20kg,,,,warm_store_hit,xestbuy black 20kg,inlineSuggest
Alternate,54dfc5be-b3a2-4aa5-bd8d-5b09f2850f77,6c83585017f81e21b86a1d87d6608edc,36bae4d8-5bda-4a4f-a221-05959b49a8ba,869841b93f69a7eb58000d774b7c313a,2026-02-13 06:06:35.614240-05:00,137,87,sealant deck,"[5, 2, 1, 6]",,,warm_store_hit,sealant deck,resultsPage
Alternate,54dfc5be-b3a2-4aa5-bd8d-5b09f2850f77,6c83585017f81e21b86a1d87d6608edc,d3fa8ca9-dbd4-4624-b4d1-2bd678f5fafe,662ad55f1c7f46aa898e78b87931b1f2,2026-02-13 06:06:35.790122-05:00,68,17,mouse large 6,,,,no_aux_response,mouse large 6,inlineSuggest
Baseline,b6300119-385c-4f83-8545-b510873d56d7,c1ec68a71e40f5e392622874a1c08685,8284aaf5-45d9-4bab-be8d-d42f15355601,5229217f2f38860aaf0df72f7982d5a6,2026-02-13 06:06:54.669138-05:00,68,5,chowder carbon 4.8,[3],,,no_aux_response,chowder carbon 4.8,resultsPage
Baseline,b6300119-385c-4f83-8545-b510873d56d7,c1ec68a71e40f5e392622874a1c08685,e367e0e1-ef23-49eb-9e60-5bca5458651e,c6883b0ff3f69a208798bcb0ac0e5c0b,2026-02-13 06:06:54.960346-05:00,69,36,drill heater,[30],,,no_aux_response,drill heater,inlineSuggest
Alternate,bb370c3e-ce5e-4b4b-9bc1-87e699dcefbb,2f2bdb69b1ca79a932382ff1a81c9012,e573b5c0-ed16-43dd-97ab-42948f34d39d,21151aced361721e5decb3ba7649f401,2026-02-13 06:13:44.322503-05:00,118,102,plywood drywall,"[1, 3]",,,warm_store_hit,plywood drywall,resultsPage
Baseline,eb0d2a48-397c-4c42-a12d-7bc2f934eb54,9a1d97d7d9a560b363652f0dc62f4d61,92ce2dcb-9e7a-4c01-b5cb-e00fe4ecba52,296e1a616d2dd73e86399a624c63ed7b,2026-02-13 06:20:08.170534-05:00,57,84,panting window,,,,no_aux_response,panting window,inlineSuggest
Baseline,eb0d2a48-397c-4c42-a12d-7bc2f934eb54,9a1d97d7d9a560b363652f0dc62f4d61,3f7cff3e-d8d4-47b7-8b15-fb8548a980ac,6ef8458025fca665d26ef2b05d15f6ec,2026-02-13 06:20:08.442023-05:00,94,31,primerd eck,"[30, 11]",,,no_aux_response,primerd eck,resultsPage
Baseline,eb0d2a48-397c-4c42-a12d-7bc2f934eb54,9a1d97d7d9a560b363652f0dc62f4d61,5bd0d982-d66e-4eb4-b8af-0e10638c93cf,43ce62ecc1d6a4d7c639ca16ef4397d6,2026-02-13 06:20:09.778550-05:00,70,34,paniting deck,,,,no_aux_response,paniting deck,inlineSuggest
Alternate,48be294e-5b9b-4bc3-acad-db07fa1d01af,983a284c3d5c350c6d7b0503b942e76a,6d276093-6a0a-48af-8f65-b902a8e53e31,f5d2ff8ccd308395e889ed06d3a36e38,2026-02-13 06:56:32.817529-05:00,58,29,primer wooy,,,,no_aux_response,primer wooy,inlineSuggest
Alternate,48be294e-5b9b-4bc3-acad-db07fa1d01af,983a284c3d5c350c6d7b0503b942e76a,6126422a-77d3-4cef-a30b-945df7676ea6,5389492ba94880bcbeaab80469fbd47f,2026-02-13 06:56:33.192893-05:00,121,83,primer shelf,[2],,,warm_store_hit,primer shelf,resultsPage
Alternate,138f0471-1f0b-4f26-b092-ea0c642e7d8f,6b17527b117cb63b85a4db053b93f33d,2bdaca35-482a-4c29-8b81-be635b3b52fa,51a187f2c044316c6a970f36faadc460,2026-02-13 07:48:48.367953-05:00,61,15,tile floor,,,,no_aux_response,tile floor,inlineSuggest
Alternate,138f0471-1f0b-4f26-b092-ea0c642e7d8f,6b17527b117cb63b85a4db053b93f33d,d62fcb04-edaa-4ff0-a8bd-fc9b46ec86b0,56f797c9f5b46230fdeb52678c46c304,2026-02-13 07:48:48.469989-05:00,46,34,tilevfloor,,,,warm_store_hit,tilevfloor,inlineSuggest
Alternate,138f0471-1f0b-4f26-b092-ea0c642e7d8f,6b17527b117cb63b85a4db053b93f33d,27705b88-44ac-47bd-a88c-6b13c16308e6,17b8c9bce85a54610631b3914db45c4f,2026-02-13 07:48:48.649813-05:00,44,15,bracke hammer,,,,no_aux_response,bracket hammer,inlineSuggest
Baseline,e96fc7db-f33c-466b-8570-068ac338ff96,1a43003cc8b251e7e3419bf15da089ac,402d344e-ba58-48f4-8cde-205c9d496607,1c54f7a9c53ff1ed1886d4943dd9f62c,2026-02-13 07:51:16.419937-05:00,70,15,hinge roof,,,,no_aux_response,hinge roof,inlineSuggest
Baseline,30615596-5178-46f7-877a-35d1993ac0a5,a28b29df6cfd2fc04e59b130b0ea2c75,9ddd8acb-a6e3-46e1-aef0-f83d96d79e7e,0d2628bf5edbc911e27939501738dc35,2026-02-13 08:55:13.586941-05:00,47,16,painting hammer,[8],,,no_aux_response,painting hammer,resultsPage
Alternate,88c9e1ea-1528-418b-9e23-9d8b958e3544,307d1c615ddadb2d53c121584316f4bd,3ce0e0f4-13c1-4e85-a8be-2bc0e1dc89c7,cd0c5c6d6a71235f1834d4192460eaa8,2026-02-13 09:08:32.564577-05:00,174,107,hinge wire,"[1, 3, 6, 104, 2, 28]",,,warm_store_hit,hinge wire,resultsPage
Alternate,88c9e1ea-1528-418b-9e23-9d8b958e3544,307d1c615ddadb2d53c121584316f4bd,8de6a919-5aad-4bee-b3d7-46c7471f0d47,ebc10e85051a177d68c375aa342b1ee6,2026-02-13 09:08:32.636540-05:00,32,43,srew deck,,,,no_aux_response,srew deck,inlineSuggest
Alternate,92ff1845-d5d4-4e41-8e5f-04e50e9e9e93,e878c676efed342ecd143970c043d2e3,0a06e3d9-48d4-4cb8-88c9-c2df6c50fd91,73ef8d447f1ef67e05eee5c808c77d43,2026-02-13 09:27:34.028206-05:00,35,49,doorway vinyl,,,,no_aux_response,doorway vinyl,resultsPage
Alternate,b650525d-f11b-4082-ac5c-840e0887ba66,9c1e882de46a61987d4fb7da9759ae07,0ef8753b-06bd-4699-a3a3-f08c177f837f,c2c1db6f98db3b8410ccdf42298587c5,2026-02-13 09:49:52.196462-05:00,71,119,hinge deck,[8],,,warm_store_hit,hinge deck,resultsPage
Alternate,b650525d-f11b-4082-ac5c-840e0887ba66,9c1e882de46a61987d4fb7da9759ae07,a33d3494-4db1-4801-a38a-d9091533413d,c561f99cfcc725328de7175bad8c741c,2026-02-13 09:49:52.372243-05:00,65,12,screw,,,,no_aux_response,screw,inlineSuggest
Alternate,ddfc85c1-f0b9-4d12-a684-d3aa3f112bb8,d40e6909c9488470dee7b42388cf5127,4c42a703-2c6c-4ff7-8f62-9f3905380b65,3911f07e5fbe4e5cb65ed13e1a16b81d,2026-02-13 10:24:40.748004-05:00,42,8,mouse acer 12mm,,,,session_store_hit,mouse acer 12mm,resultsPage
Alternate,ddfc85c1-f0b9-4d12-a684-d3aa3f112bb8,d40e6909c9488470dee7b42388cf5127,a5daf8ca-6019-4f60-9e32-d590dfdac101,76b14b10ad1c3d8b2d644a180768fc79,2026-02-13 10:24:41.178223-05:00,110,44,drill deck,"[3, 34, 5]",,,warm_store_hit,drill deck,resultsPage
Baseline,1496496d-b8e2-4a05-8515-08d953ec6371,f0ad0514db1735a66665833b7c8d91e2,d1a310d1-7b30-4e68-8042-4e2868d3340f,e0999caf5b62bc840cffdae4e9414ed8,2026-02-13 11:58:46.194327-05:00,58,51,lad,,,,no_aux_response,lad,inlineSuggest
Baseline,1496496d-b8e2-4a05-8515-08d953ec6371,f0ad0514db1735a66665833b7c8d91e2,a68b40aa-d437-4c9c-99fe-74408d573af9,8d659499a7c77a4c9d95243d9fe0060a,2026-02-13 11:58:46.770630-05:00,86,109,tile window,[5],,,no_aux_response,tile window,resultsPage
Alternate,897e6b2f-291a-41fb-abd4-2e6185dd689c,dff443a2989a86d721c174600bea941f,2cdaadb3-eba5-433c-a066-c0a01e8ec63c,a34ab5a447e07bde6cf20dcf8c3c3b1e,2026-02-13 12:42:16.613266-05:00,96,228,doorway vi,,,,warm_store_hit,doorway vi,inlineSuggest
Alternate,897e6b2f-291a-41fb-abd4-2e6185dd689c,dff443a2989a86d721c174600bea941f,8200f251-d149-4beb-acf0-f9a31bcaca11,08f1f1373e1be843e911e058f62d39e8,2026-02-13 12:42:17.401261-05:00,123,170,tile wndow,,,,warm_store_hit,tile wndow,inlineSuggest
Alternate,897e6b2f-291a-41fb-abd4-2e6185dd689c,dff443a2989a86d721c174600bea941f,7ce1b136-737e-4993-83f0-8e20f718cde2,5efd3614813127b1d9f587ee53cde5f5,2026-02-13 12:42:19.520745-05:00,95,41,prime,,,,no_aux_response,prime,inlineSuggest
Alternate,897e6b2f-291a-41fb-abd4-2e6185dd689c,dff443a2989a86d721c174600bea941f,710d21a2-7843-442f-adf8-5b8942a7897c,d696f8c08b549642137504a3e263011a,2026-02-13 12:42:20.583809-05:00,46,14,drill paniting,,,,no_aux_response,drill paniting,inlineSuggest
Alternate,b03ddbf0-d723-4af3-b0fe-f05acddda8bd,fb1467572f8c7c744ebad4ffb40e73a7,ebe336ff-5300-4b1e-9b05-5fd8be4758b1,461810cbe2d53c31ab56c56ea42cfc84,2026-02-13 13:29:32.118833-05:00,185,6,bestbuy black 20kg,[5],,,fresh_compute_saved,bestbuy black 20kg,resultsPage
Alternate,b03ddbf0-d723-4af3-b0fe-f05acddda8bd,fb1467572f8c7c744ebad4ffb40e73a7,c2503d1a-2821-4202-948e-8ba54b9c58ec,a4a5ee8ad7e3ae2de00de957e3bdd88c,2026-02-13 13:29:32.716895-05:00,64,69,tile win,,,,no_aux_response,tile window,inlineSuggest
Baseline,47c5b5d3-fb0b-4c94-951b-97cbc5efce92,a659635e857f3bbf7c654826379f78fc,81dfd8da-84e9-46dd-91e4-74536e8dff8d,fc04a551e81902ba925a8e9f0d087509,2026-02-13 13:36:28.594052-05:00,80,2,trumpet trolling,,,,no_aux_response,trumpet trolling,resultsPage
Baseline,47c5b5d3-fb0b-4c94-951b-97cbc5efce92,a659635e857f3bbf7c654826379f78fc,ff124316-0aac-4e13-b354-5cb5838452be,cdd1cd1710104f44e8d8f5429df0b157,2026-02-13 13:36:29.308656-05:00,102,80,window wood,"[5, 2]",,,no_aux_response,window wood,resultsPage
Baseline,47c5b5d3-fb0b-4c94-951b-97cbc5efce92,a659635e857f3bbf7c654826379f78fc,6d57a601-cdb3-4473-972b-6b6be48acefb,e52df190e9a27bf6dfa2a9c67957a2ab,2026-02-13 13:36:29.868991-05:00,82,24,insulation,,,,no_aux_response,insulation,resultsPage
Baseline,47c5b5d3-fb0b-4c94-951b-97cbc5efce92,a659635e857f3bbf7c654826379f78fc,27d7b7d5-78e8-4418-9f54-1302fe6446c1,766e352f4e04961527f4491338dc028d,2026-02-13 13:36:31.566671-05:00,59,97,hinge roof,,,,no_aux_response,hinge roof,inlineSuggest
Alternate,40fa96ec-3065-43b7-8588-79b99d57c6dc,c1eb60de85ac39df7f389bfd47fbcc1d,94725056-e4fb-497c-9fd1-e5d7b1c6f01e,c92adc52f708240a65db9acc260b2114,2026-02-13 14:10:34.257462-05:00,56,7,painting painting,[2],,,no_aux_response,painting painting,resultsPage
Alternate,40fa96ec-3065-43b7-8588-79b99d57c6dc,c1eb60de85ac39df7f389bfd47fbcc1d,99101dcf-3126-458f-8f2a-ad224cbfe430,df2202c68e2c04b08dcf4eec757cc5b0,2026-02-13 14:10:35.885891-05:00,76,47,screw,,,,no_aux_response,screw,inlineSuggest
Alternate,40fa96ec-3065-43b7-8588-79b99d57c6dc,c1eb60de85ac39df7f389bfd47fbcc1d,cbf79492-627c-4cd0-99c8-4693ef8850bf,a0e6d49445e42bc48739936eb0e8f464,2026-02-13 14:10:36.945749-05:00,68,52,plank plumb,,,,warm_store_hit,plank plumb,inlineSuggest
Alternate,40fa96ec-3065-43b7-8588-79b99d57c6dc,c1eb60de85ac39df7f389bfd47fbcc1d,df2363db-6747-46a8-85bb-4f997229e027,56d8350d81e96ae788e84ebf2d6c633d,2026-02-13 14:10:37.586260-05:00,66,55,tile pan,,,,no_aux_response,tile panel,inlineSuggest
Alternate,d6a64101-9c7f-49f6-ab85-ad35ca075dbf,94657a83f0853b8ad139130ccb035551,e48ab47c-b203-4332-b6a6-a70802e57866,9ac6878580d05d8f8f39ea11523e6123,2026-02-13 16:57:58.984816-05:00,120,13,semper,,,,fresh_compute_saved,semper,inlineSuggest
