COHORT_ID,ACTOR_ID,SESSION_KEY,REQUEST_KEY,EVENT_KEY,REQUEST_TS,LATENCY_MS,ITEM_COUNT,INPUT_TEXT,ENGAGED_POSITIONS,ORDERED_POSITIONS,ORDER_VALUE,ALT_FLOW_STATUS,NORMALIZED_TEXT,TRIGGER_MODE
Alternate,8e154c5f-9a3e-431f-ae95-e10b4c4bb076,3614813127b1d9f587ee53cde5f5d696,c2b62149-c658-4387-8697-2cdfc9066e29,fbb963c89d920f6ef9cf02d2d58a2ff3,2026-02-12 18:46:52.570711-05:00,93,186,drill vnyl,[155],,,warm_store_hit,drill vnyl,resultsPage
Alternate,53f1f12f-529b-4bab-9eb3-0eda30cac937,b619aa8a355e1ac79c65628023ad19ea,a3abe1e1-e774-47eb-9327-3b82d6d41c76,306481d472b0b776a9100e335ba2ba1f,2026-02-12 20:05:58.169561-05:00,100,67,window drywall,[63],,,warm_store_hit,window drywall,inlineSuggest
Alternate,53f1f12f-529b-4bab-9eb3-0eda30cac937,b619aa8a355e1ac79c65628023ad19ea,6f291af0-ec55-4fa1-8f37-2ff6d8f1ce7a,f3895a2f2c6a00a499fa1c7018c2250e,2026-02-12 20:05:58.428522-05:00,179,7,mouse acer,[5],,,fresh_compute_saved,mouse acer,inlineSuggest
Alternate,cc33b522-2c0e-4432-ac4a-c22f568230be,f351d2a727b1c8d773e04a0fafa21528,c538e18b-7e1c-4759-8591-ae39cd9794ea,2d6b0611e36959329c38922945809a6c,2026-02-12 21:05:15.263801-05:00,87,249,pain,[147],,,warm_store_hit,pain,inlineSuggest
Alternate,cc33b522-2c0e-4432-ac4a-c22f568230be,f351d2a727b1c8d773e04a0fafa21528,d22ce694-0664-4155-86d1-5f66ce9803a3,63886a9f09675b00aa18539ba3298207,2026-02-12 21:05:15.815616-05:00,18,121,drill eater,[121],,,warm_store_hit,drill eater,inlineSuggest
Alternate,b0b91c17-d55d-4863-b74f-4c62bc6f1564,fd28ee4261d4d209f2612e27bca5528e,9e254c03-d05f-42c8-939f-4e5ac20af94f,e2481e2576ae7fa353b722a0c6c4a510,2026-02-12 21:10:08.925909-05:00,120,179,sealant vinyl,[124],,,warm_store_hit,sealant vinyl,inlineSuggest
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,3a168517-c137-407f-ada7-8b8eda747b52,356347e95571e7121cc80a666b8a9c1e,2026-02-13 00:52:25.597257-05:00,67,61,painting deck,[43],,,no_aux_response,painting deck,resultsPage
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,3e345bb6-7927-4f50-9bf7-005e12c9c98c,55e234da3a70d00e63d236781e04d61f,2026-02-13 00:52:27.117690-05:00,107,35,hinge wire,[31],,,no_aux_response,hinge wire,resultsPage
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,d691640d-d908-437b-abad-d9e1f1a568df,33612ba5f66cc5371f8675249733c59e,2026-02-13 00:52:27.647083-05:00,39,33,caulk vinyl,[29],,,no_aux_response,caulk vinyl,inlineSuggest
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,9f3be12e-c060-4939-92d9-08e04b8fa177,5b179e2f83a026eb367636daa0350773,2026-02-13 00:52:29.131005-05:00,36,57,plank,[34],,,no_aux_response,plank,resultsPage
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,58187a5e-ec6c-40b7-9a41-e4e124da975b,16081c75818b315f50e5e99cffc89d1e,2026-02-13 00:52:29.599325-05:00,39,31,dishwasher,[23],,,no_aux_response,dishwasher,inlineSuggest
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,6280c040-f802-468b-928d-e0b57fcbe081,50c82f450f7d4b991bfaee4019ee17c4,2026-02-13 00:52:30.588771-05:00,97,11,tile window,[8],,,no_aux_response,tile window,resultsPage
Baseline,bc1e585b-97f9-4c60-9819-6d58109a71a7,ce77439ab666a305301bba438cf6c1cf,24847505-309b-4530-96d5-1d3833983c36,5def32729f048bcae57f2a70aa3d08a8,2026-02-13 00:52:30.977009-05:00,85,24,plywod hammer,[15],,,no_aux_response,plywood hammer,inlineSuggest
Baseline,9101e15e-1956-470a-bda2-e06787542801,b962a5bdb24875c569252a0430323a9a,1e55caba-0c68-4d6e-9b0e-947817253248,37826014f86490c3cdb7093395a5ad02,2026-02-13 01:13:54.111794-05:00,38,20,mouse large f6t,[15],,,no_aux_response,mouse large f6t,inlineSuggest
Baseline,9101e15e-1956-470a-bda2-e06787542801,b962a5bdb24875c569252a0430323a9a,6463e528-5909-4328-b50f-ee1354803aaf,ff7528179ea80dfb04fd56053b034122,2026-02-13 01:13:54.260820-05:00,91,9,moue large 6ft,[3],,,no_aux_response,moue large 6ft,inlineSuggest
Baseline,9101e15e-1956-470a-bda2-e06787542801,b962a5bdb24875c569252a0430323a9a,4fcb4cfb-9f1c-4afe-ac83-ca8763ae3c60,8bd5cb02af34db94384798b950279f82,2026-02-13 01:13:55.705931-05:00,64,47,tile window,[20],,,no_aux_response,tile window,resultsPage
Baseline,9101e15e-1956-470a-bda2-e06787542801,b962a5bdb24875c569252a0430323a9a,1cd3d1c6-afd3-462e-837b-01ba9fb249d3,afd48dd46faf62b6a1a56406ec1a63bb,2026-02-13 01:13:57.735482-05:00,61,28,tile window,[21],,,no_aux_response,tile window,resultsPage
Baseline,9101e15e-1956-470a-bda2-e06787542801,b962a5bdb24875c569252a0430323a9a,86c4941f-a565-4782-b291-a1570155bc1f,5ca2dcdc2c2d890f365fc7f253a805ae,2026-02-13 01:13:57.748097-05:00,62,36,sealant vinyl,[24],,,no_aux_response,sealant vinyl,resultsPage
Baseline,6e1bcb68-862f-4442-b1bb-d67069f91812,ffd1667d9878a91a61e2597631b9c620,2009586f-a79a-41af-b149-23acbd563433,1d3636831db05f07843629fd447c1758,2026-02-13 02:43:44.820036-05:00,68,32,hinge hea,[24],,,no_aux_response,hinge hea,inlineSuggest
Baseline,6e1bcb68-862f-4442-b1bb-d67069f91812,ffd1667d9878a91a61e2597631b9c620,f512b00a-45cb-4d13-aead-c19c2f5a80dd,19827d029a308f23b106452bec266178,2026-02-13 02:43:45.071834-05:00,57,31,glue henter,[18],,,no_aux_response,glue henter,inlineSuggest
Alternate,129c8308-5135-42ff-86d7-00e4a55836d5,ed9206b951e437548b189c569f0a659e,fc161a22-c5f1-4d9a-ab71-ab71bebb1280,7be9215d08e247912c0a1be0fcc666ef,2026-02-13 03:16:51.697457-05:00,110,108,doorway vin,[104],,,warm_store_hit,doorway vin,inlineSuggest
Alternate,129c8308-5135-42ff-86d7-00e4a55836d5,ed9206b951e437548b189c569f0a659e,1389c3cc-d532-46df-858f-fdc73de44167,983ef2813bc80a6fcd6d4222dd6ddac4,2026-02-13 03:16:52.294509-05:00,125,104,doorway vinyl,[103],,,warm_store_hit,doorway vinyl,resultsPage
Alternate,129c8308-5135-42ff-86d7-00e4a55836d5,ed9206b951e437548b189c569f0a659e,6d299fa2-a3c6-4732-a332-7334a259cca3,dad7466558a21cc2341422576cdfa975,2026-02-13 03:16:52.868523-05:00,61,100,doorway,[94],,,warm_store_hit,doorway,inlineSuggest
Baseline,447d7fdc-5f9f-4bab-b815-8ca53cd879c0,493377c093c36f41aaeeb2a731ba5db8,8e622b51-7ebe-420e-87c1-86e9f3512fed,27b4be892b61ba43f015305d2463d204,2026-02-13 03:46:23.317146-05:00,26,22,csrew shelf,[8],,,no_aux_response,screw shelf,inlineSuggest
Baseline,447d7fdc-5f9f-4bab-b815-8ca53cd879c0,493377c093c36f41aaeeb2a731ba5db8,58871e22-902c-4539-a6c6-55748feca630,a99ab4a36b7a2f91a77d28902d4b4316,2026-02-13 03:46:23.756812-05:00,64,69,painting plumbing,[33],,,no_aux_response,painting plumbing,inlineSuggest
Baseline,447d7fdc-5f9f-4bab-b815-8ca53cd879c0,493377c093c36f41aaeeb2a731ba5db8,78217232-ab1b-407f-bef9-539a1a5377aa,465da2cab7c543724e0ccbdfe525482a,2026-02-13 03:46:24.295650-05:00,59,27,saw wire,[9],,,no_aux_response,saw wire,inlineSuggest
Alternate,dd07135f-91db-415c-9087-179befc87f5d,e98bd8095ea2577a92f528ea53dea6e8,4f458749-8a2b-4798-8a22-0e503ece5d40,8fee33ae563d0d83289d24d283e1ddcc,2026-02-13 04:00:30.637595-05:00,65,78,sealant vinyl,[6],,,no_aux_response,sealant vinyl,inlineSuggest
Alternate,dd07135f-91db-415c-9087-179befc87f5d,e98bd8095ea2577a92f528ea53dea6e8,d34a1998-99fe-4227-88c6-6e2891890b7a,c720ca8b1eadc2c06b02e47c6415750a,2026-02-13 04:00:30.906845-05:00,74,73,hinge hea,[51],,,no_aux_response,hinge hea,inlineSuggest
Alternate,dd07135f-91db-415c-9087-179befc87f5d,e98bd8095ea2577a92f528ea53dea6e8,93312871-4865-4d2e-b2a4-0a79aabec1b0,512c99804bab8832f556c6e2a088b6b2,2026-02-13 04:00:32.030053-05:00,138,0,painting ahmmer,,,,warm_store_hit,painting ahmmer,inlineSuggest
Alternate,dd07135f-91db-415c-9087-179befc87f5d,e98bd8095ea2577a92f528ea53dea6e8,c97860d1-4be3-4a63-ab4f-98c34d9a2590,4009b75ef0a70e0493ef894255050ada,2026-02-13 04:00:34.200015-05:00,138,192,tile dryawll,[64],,,warm_store_hit,tile dryawll,inlineSuggest
Alternate,dd07135f-91db-415c-9087-179befc87f5d,e98bd8095ea2577a92f528ea53dea6e8,0b6b270d-d230-46d8-a3c8-95434e73a88d,ba739ff1f1f4c9ca691b0c353c17f934,2026-02-13 04:00:35.050863-05:00,93,53,tile drywall,[30],,,warm_store_hit,tile drywall,inlineSuggest
Baseline,d5cb8091-9c63-4f9a-8edb-eb3193782394,ff224282d9243cd3fd8c50966aad72ed,89af58a3-1205-4df1-b24d-c13809ded293,e9213328c8b3f35105e6ad89c3e14870,2026-02-13 04:15:51.960265-05:00,45,62,tile window,[62],,,no_aux_response,tile window,resultsPage
Baseline,d5cb8091-9c63-4f9a-8edb-eb3193782394,ff224282d9243cd3fd8c50966aad72ed,87189a45-c72a-4419-a308-6a490f0924f9,fde4e6f74632f226163e5f8647a1a1cd,2026-02-13 04:15:52.539661-05:00,95,59,drill heater,[27],,,no_aux_response,drill heater,resultsPage
Baseline,d5cb8091-9c63-4f9a-8edb-eb3193782394,ff224282d9243cd3fd8c50966aad72ed,2ef2faa6-db68-406f-99ae-7f57467c2060,7e11c97cde82c2ff4933370563ad1e44,2026-02-13 04:15:52.555350-05:00,58,6,congeree large,[6],,,no_aux_response,congeree large,resultsPage
Baseline,d5cb8091-9c63-4f9a-8edb-eb3193782394,ff224282d9243cd3fd8c50966aad72ed,f8ff21d5-e364-40fc-a056-6b8092fd485b,21d997735fceedd4242092a2cab0bbec,2026-02-13 04:15:52.976155-05:00,45,75,tile window,[71],,,no_aux_response,tile window,inlineSuggest
Baseline,81c0166f-19e7-41f2-b179-858b9cd79776,8ccfa2388dda31c04840d0cd1892ceb7,6cd4fcf4-c5e7-464d-a5bc-2ac5a768efac,dfc5fe3b26028b8d7de15f9d0e862d22,2026-02-13 04:43:52.419785-05:00,79,59,painting wire,[23],,,no_aux_response,painting wire,resultsPage
Alternate,9c1be316-b533-4fec-8a2b-385921ccc78d,2013e2a336bfda6d82dca6ebc8508b5c,466972e0-f60a-4328-8ffa-53b5c9a271d7,b986847ce5c2e5ef7b52849b8b085002,2026-02-13 04:53:56.197718-05:00,62,39,bracket drywall,[37],,,no_aux_response,bracket drywall,resultsPage
Alternate,145a5a17-2113-4d19-b01a-034b93a0fa40,33e88cfb03213aa2debf3f8bd374a5b6,6375a2e2-44b3-4bf8-b6cb-f27b48e6a19e,c793b5cfbe12d6ff7b3b1c8c847a342e,2026-02-13 06:34:19.915994-05:00,68,93,glue wood,[40],,,warm_store_hit,glue wood,resultsPage
Alternate,145a5a17-2113-4d19-b01a-034b93a0fa40,33e88cfb03213aa2debf3f8bd374a5b6,27571a55-5059-401e-8402-010f2399bf21,c45e2901226ea6eef177bed154da59c1,2026-02-13 06:34:20.956187-05:00,131,218,glue woo,[113],,,warm_store_hit,glue woo,inlineSuggest
Alternate,8df0cb91-fe81-433f-be3b-1227b26cfbdc,a6d76027dbade121d569de8753bf3203,ad0524e2-301a-4934-8e43-f72fc12ac857,674e6c998a96daa43579c2a5697d9d61,2026-02-13 06:40:05.740111-05:00,98,4,drill heater,[3],,,no_aux_response,drill heater,resultsPage
Alternate,8df0cb91-fe81-433f-be3b-1227b26cfbdc,a6d76027dbade121d569de8753bf3203,31681423-7baa-4905-8bdc-ca3d46a925b3,6474ba93a00ab13c8e9277592218b100,2026-02-13 06:40:07.365489-05:00,61,147,dbill heater,[125],,,warm_store_hit,dbill heater,inlineSuggest
Alternate,7d4b751e-c088-47a6-b245-e0aa97aaad2d,43e365c5c37bfff56998d28753bb92a6,f9b496cb-50a0-4292-bae2-2a6626d88ca8,19dd455db04497b2c32c142598a365af,2026-02-13 09:07:35.701389-05:00,210,23,songu,[11],,,fresh_compute_saved,songu,inlineSuggest
Alternate,7d4b751e-c088-47a6-b245-e0aa97aaad2d,43e365c5c37bfff56998d28753bb92a6,c28cb86b-9874-4661-ba84-c1946fee8cb3,360ac6992ab42d2a397caf17cf5de263,2026-02-13 09:07:36.415797-05:00,59,75,window,[50],,,session_store_hit,window,inlineSuggest
Alternate,7d4b751e-c088-47a6-b245-e0aa97aaad2d,43e365c5c37bfff56998d28753bb92a6,3d0bce0e-c244-4948-8da6-41debf180f44,c8bbe7c512c3b36d31825479e7c98271,2026-02-13 09:07:37.845473-05:00,295,23,cannon rouxded 3.8,[23],,,fresh_compute_saved,cannon rounded 3.8,inlineSuggest
Alternate,7d4b751e-c088-47a6-b245-e0aa97aaad2d,43e365c5c37bfff56998d28753bb92a6,634b2ec4-5688-45f7-81c6-e043ee3aa370,e8df361999db14a314dbbf7fce980209,2026-02-13 09:07:39.276260-05:00,89,38,doorway shelf,[28],,,no_aux_response,doorway shelf,resultsPage
Alternate,7d4b751e-c088-47a6-b245-e0aa97aaad2d,43e365c5c37bfff56998d28753bb92a6,94203ccf-4c4e-4a6d-b1d4-66efa8670b97,f761bafcd3b881f05118c7a187fbc3a3,2026-02-13 09:07:39.479324-05:00,44,13,drill heater,[8],,,no_aux_response,drill heater,inlineSuggest
Alternate,30466b3c-7658-4a61-b4a9-b24c963ebe0a,cc4af30828ae03c577bd909c7371e68f,02ee261d-ca5b-4f2f-9588-deb8f2b888ca,31c744879425f55782066b36dcfc80f2,2026-02-13 09:17:07.754176-05:00,57,46,sealant dcek,[30],,,no_aux_response,sealant dcek,inlineSuggest
Baseline,f532a96f-cf33-4435-905d-2d35685560a2,72289e1ec2381d78dbf6623271465536,a7c7be0f-8f72-4c57-b89b-3319b4384683,6131c764d62b0efd1c7f3a3a31b30032,2026-02-13 10:50:23.454076-05:00,79,130,tle floor,[61],,,no_aux_response,tle floor,resultsPage
Baseline,f532a96f-cf33-4435-905d-2d35685560a2,72289e1ec2381d78dbf6623271465536,56eff64d-86ff-403c-a5ce-898265d15f13,95ce2388004bf9b6236960838b1dd221,2026-02-13 10:50:23.562731-05:00,76,33,bracke hammer,[16],,,no_aux_response,bracke hammer,inlineSuggest
Baseline,f532a96f-cf33-4435-905d-2d35685560a2,72289e1ec2381d78dbf6623271465536,7acdbb41-f244-49d4-991e-cf8c3283c261,dfca4e1b2402170e486d7c9c63a85dff,2026-02-13 10:50:24.158627-05:00,91,36,tile fl,[28],,,no_aux_response,tile fl,inlineSuggest
Baseline,f532a96f-cf33-4435-905d-2d35685560a2,72289e1ec2381d78dbf6623271465536,051b46e8-65bd-4714-a7e4-31e1f89c7f5c,241cd259a5fc98e48ca4dd2a3ce8dcf7,2026-02-13 10:50:25.140659-05:00,47,62,hinge edck,[30],,,no_aux_response,hinge deck,inlineSuggest
Baseline,f532a96f-cf33-4435-905d-2d35685560a2,72289e1ec2381d78dbf6623271465536,0366dda0-6cc2-4626-9d0b-b9447542a405,be2fd7e82e826d4e4e7e43ce068c93aa,2026-02-13 10:50:26.079218-05:00,62,18,cannon premium 18meters,[12],,,no_aux_response,cannon premium 18meters,inlineSuggest
Baseline,4bba50ea-4eff-4ad1-b147-14ab8d26f014,2b29e0ebdbb5747e51a29d8edb7ff49e,01c813c2-ce42-495c-8815-569915150b8b,a6ab97863ef9ee3304e4c4a54ef17130,2026-02-13 12:08:09.726512-05:00,75,24,hinge panel,[11],,,no_aux_response,hinge panel,inlineSuggest
Baseline,4bba50ea-4eff-4ad1-b147-14ab8d26f014,2b29e0ebdbb5747e51a29d8edb7ff49e,d42200e5-7b48-4602-8a8c-14790ed3b673,83f285f6d188ff6bd5f6dbdc73066179,2026-02-13 12:08:11.823458-05:00,66,27,plank plumbing,[26],,,no_aux_response,plank plumbing,resultsPage
