COHORT_ID,ACTOR_ID,SESSION_KEY,REQUEST_KEY,EVENT_KEY,REQUEST_TS,LATENCY_MS,ITEM_COUNT,INPUT_TEXT,ENGAGED_POSITIONS,ORDERED_POSITIONS,ORDER_VALUE,ALT_FLOW_STATUS,NORMALIZED_TEXT,TRIGGER_MODE
Baseline,01238350-48f2-4d4b-99f0-fbc1f80f2614,88b8295afc6fb152f71e0a8da5c6f169,dcfc81cf-cf3f-43b3-8ea9-26ec3d755ca3,9445f8654ee4b45d66fd3b0d4c51941e,2026-02-13 02:44:07.921550-05:00,82,14,painting deck,"[4, 6, 2]",,,no_aux_response,painting deck,resultsPage
Baseline,01238350-48f2-4d4b-99f0-fbc1f80f2614,88b8295afc6fb152f71e0a8da5c6f169,26c4ec7d-1cbb-4544-bb16-0233f2856d9c,22314e84ea3a899c5a62896c2287d7a3,2026-02-13 02:44:08.937071-05:00,15,24,sealan,,,,no_aux_response,sealan,inlineSuggest
Alternate,859eef1e-f3b9-44be-b0eb-fb843aa199c6,382d77fdb7678eb651f556ff33ca66b2,d39433c9-a27f-47e2-b818-82c705e8a998,6bb654dc1982556e7d9312c175437bf6,2026-02-13 11:04:38.076404-05:00,57,95,painting plumbin,,,,session_store_hit,painting plumbin,inlineSuggest
Alternate,859eef1e-f3b9-44be-b0eb-fb843aa199c6,382d77fdb7678eb651f556ff33ca66b2,3caca2be-8f05-4723-bff4-bbfd4176c638,96432fa85fad68eff207e65e230fdca4,2026-02-13 11:04:39.686714-05:00,77,181,painting plumbing,,,,warm_store_hit,painting plumbing,inlineSuggest
Alternate,859eef1e-f3b9-44be-b0eb-fb843aa199c6,382d77fdb7678eb651f556ff33ca66b2,fffe82c0-d4ae-4959-bf62-541ea20586d8,3bffaf6c9e4c45dc0f8cb29f76e72c85,2026-02-13 11:04:40.234504-05:00,115,62,painting plumbing,"[35, 1]",,,warm_store_hit,painting plumbing,resultsPage
Baseline,9b2862eb-7537-4d9f-9046-6494842f9a4f,ac88be89ee10d243d8e4f3e8e2d3f534,267759e4-9a6b-40d3-ba4a-1d2a0b549249,5a32ca2f08e53ed659194ae58aa79dcb,2026-02-13 13:54:45.808899-05:00,50,39,screy floor,,,,no_aux_response,screy floor,inlineSuggest
Baseline,9b2862eb-7537-4d9f-9046-6494842f9a4f,ac88be89ee10d243d8e4f3e8e2d3f534,c475048d-9147-4a34-87d1-673074fc58e8,f47949ba0e41e7178c0a278ed0aaaea5,2026-02-13 13:54:47.312012-05:00,67,8,scre,,,,no_aux_response,screw floor,inlineSuggest
Baseline,9b2862eb-7537-4d9f-9046-6494842f9a4f,ac88be89ee10d243d8e4f3e8e2d3f534,72352ba5-296e-444b-8626-9a690b03bb65,bf1b9f62b9574eb04cf8bf2858b10967,2026-02-13 13:54:48.150503-05:00,106,65,ladder dcck,,,,no_aux_response,ladder dcck,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,121010ff-9736-49eb-9e7b-ed2561303025,e1aa62bc4e82ea1a253d9bcbdeffbe27,2026-02-13 15:14:45.049002-05:00,39,89,plywood paint,,,,warm_store_hit,plywood painting,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,5297d1d8-2df3-4f8c-9b9c-70ebbf99bffe,ea062a0bf47acfcc880bfc0afc0f4b06,2026-02-13 15:14:45.711370-05:00,126,144,plywood,,,,warm_store_hit,plywood,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,2506bf85-396d-4914-99a9-629a45256825,34b2e1bd322580518bd70b42b305a162,2026-02-13 15:14:46.846564-05:00,68,30,comedian carbon 5ab,,,,session_store_hit,comedian carbon 5ab,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,9f03e9d8-2ecb-47d5-94a0-d370f84d5926,4ee635b8d206cefcbbae0ac5338ac4a3,2026-02-13 15:14:49.307985-05:00,80,74,til,,,,no_aux_response,til,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,df1914ca-61d8-4060-82ba-f79c9a830d92,dfd50a4aa9865dc5cd2549694d7b24bd,2026-02-13 15:14:49.364737-05:00,44,56,tilep anel,,,,no_aux_response,tile panel,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,48441fa9-e695-4817-9590-1313c832cea8,61a4b215d14e59ffaaf1b9e1bbf3cc9d,2026-02-13 15:14:49.444926-05:00,50,39,plank plu,,,,no_aux_response,plank plu,inlineSuggest
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,290f89c9-11ac-4cd9-80af-999a6fb7412e,45e81bdd0e853b36ae4906f8fcdb9e57,2026-02-13 15:14:51.652647-05:00,124,167,ladder window,,,,warm_store_hit,ladder window,resultsPage
Alternate,fe6a77fa-8015-43b0-9069-394e8ec4f822,2cede706f7842d83f00d93f4fab252c1,3c5b3c73-4c3a-4b5b-a280-20c9d980341f,53a795053d65f9048fb0e0cf48e8e5fa,2026-02-13 15:14:52.028085-05:00,151,263,ladder,,,,warm_store_hit,ladder,inlineSuggest
Baseline,70b3a36a-f715-4bc0-8679-35534294c028,484fa54e17cb5b7716c53fcd6e460ce7,ce49ed13-d6b6-4271-bfd3-10c88132351e,e419ad025a79a8d545e2d1e196b5ec8d,2026-02-13 15:23:43.673544-05:00,45,46,doorway wire,"[3, 2, 8, 1]",,,no_aux_response,doorway wire,resultsPage
Baseline,70b3a36a-f715-4bc0-8679-35534294c028,484fa54e17cb5b7716c53fcd6e460ce7,650a33eb-e60d-4053-a688-03b8a4925504,ceca2c6bf504bd6b5073ca9ef4570d3a,2026-02-13 15:23:44.407370-05:00,29,26,bracket shelf,,,,no_aux_response,bracket shelf,resultsPage
Baseline,70b3a36a-f715-4bc0-8679-35534294c028,484fa54e17cb5b7716c53fcd6e460ce7,24b886d4-8386-4494-b413-b4da9b1390f0,17368ebc417fc4126e0caa4137e261ad,2026-02-13 15:23:45.041136-05:00,63,26,bracket shelf,"[5, 1]",,,no_aux_response,bracket shelf,resultsPage
Baseline,70b3a36a-f715-4bc0-8679-35534294c028,484fa54e17cb5b7716c53fcd6e460ce7,81532d8b-d5c6-4117-89b3-f93d0ac3f104,22417480252bb6e3e4c2aca6fd46ec9a,2026-02-13 15:23:45.835674-05:00,75,9,tile window,,,,no_aux_response,tile window,inlineSuggest
Baseline,f736e744-c03c-4a4c-9906-936d2037aa56,86d6623299e38009b4c2dcd8616921c7,858311a0-0aaa-4a45-a3a9-d27408c07d24,13a10fb2d652a287a1ecc67694fb6c3d,2026-02-13 15:23:57.524474-05:00,56,45,win,,,,no_aux_response,win,inlineSuggest
Baseline,f736e744-c03c-4a4c-9906-936d2037aa56,86d6623299e38009b4c2dcd8616921c7,e6db7d34-88f2-43bc-bb12-44ffbce9c4f5,0af9ceed7707940223a486f6cd7c9e9c,2026-02-13 15:23:58.151110-05:00,46,85,window,,,,no_aux_response,window,inlineSuggest
Baseline,f736e744-c03c-4a4c-9906-936d2037aa56,86d6623299e38009b4c2dcd8616921c7,589d61f8-2c2b-4db0-b814-77cfbf7aea4f,88ce73e85ec2bb0921aeadf2ad176a74,2026-02-13 15:23:59.302422-05:00,52,19,primer heater,[1],,,no_aux_response,primer heater,resultsPage
Baseline,f736e744-c03c-4a4c-9906-936d2037aa56,86d6623299e38009b4c2dcd8616921c7,9e0ca59c-0f85-4518-b0d9-78da0a618db1,091737aae3f3af9ea7b74923922d69d2,2026-02-13 15:24:01.887895-05:00,63,22,primer,,,,no_aux_response,primer,inlineSuggest
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,ebed5e3c-2cfc-487f-bee5-1ea2e1a3855d,8fadfe4de3d854e281e91f429b3f5565,2026-02-13 17:34:16.750708-05:00,79,10,drill heater,"[1, 5, 10, 2]",,,no_aux_response,drill heater,resultsPage
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,bb703987-2468-4069-abb5-b19be4ee20a1,b851720983ec2e2a0b11997cee790d5f,2026-02-13 17:34:17.400649-05:00,69,35,insulation vinyl,,,,no_aux_response,insulation vinyl,inlineSuggest
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,387b867a-4224-45cb-b86e-1661fd9964d0,d8a02c28a4d7e8898cc15606e133b5bf,2026-02-13 17:34:19.272795-05:00,72,46,screw,,,,no_aux_response,screw,inlineSuggest
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,51fbc096-aa7f-4855-a4e5-cf33f4d1b6da,ec5d45e578f36197250b891be44103e8,2026-02-13 17:34:19.698345-05:00,50,40,drill,,,,no_aux_response,drill,inlineSuggest
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,52b050db-6a65-4128-a086-64b65aca8c35,411b4b86a0324a6f25cd0ce6159910b1,2026-02-13 17:34:20.343114-05:00,100,60,scr,,,,no_aux_response,scr,inlineSuggest
Baseline,25f44b3b-cfb8-49d4-a9e1-9158d1826982,91af6d95b928a9913e0cf6c1d9d8fd03,15096748-0c69-4f9a-b377-715bc8c10dd6,3a0a924204498d22a44a45a89de00a68,2026-02-13 17:34:21.885390-05:00,75,89,dill hammer,,,,no_aux_response,dill hammer,inlineSuggest
Baseline,83663287-a5ee-4994-a0ec-ce68f2ba92f4,04020e7401b70e4bca7852919fcbd0a9,598b7cdb-39e1-4633-9ac4-52a84e70aec9,6528df4965d21fedd8d62a027aa4f17d,2026-02-13 19:11:39.320399-05:00,53,52,painti,,,,no_aux_response,painti,inlineSuggest
Alternate,cc967ef2-fc7f-4708-ad81-b5bfd61935ea,ff7730b4617a7cdcf342d03f005c87dc,c4056540-578c-4fc3-b9c6-ff4f9a4dde09,9b327a35ec915138219beb8f5b625bca,2026-02-13 19:51:15.619755-05:00,135,7,mouse la,,,,fresh_compute_saved,mouse la,inlineSuggest
Alternate,cc967ef2-fc7f-4708-ad81-b5bfd61935ea,ff7730b4617a7cdcf342d03f005c87dc,ab17add0-174c-4b0a-bd2b-81d03150797b,7ee2eaf78a46a950b0995c6eef238edc,2026-02-13 19:51:16.455935-05:00,66,16,window window,[2],,,no_aux_response,window window,resultsPage
Alternate,cc967ef2-fc7f-4708-ad81-b5bfd61935ea,ff7730b4617a7cdcf342d03f005c87dc,a6ab9966-a363-4069-948e-4ac0c9f35d03,17f23152e8e1534f7eb5c5e63c87caf1,2026-02-13 19:51:16.833035-05:00,155,85,ladder pai,,,,fresh_compute_saved,ladder pai,inlineSuggest
Baseline,c7f3e6b8-b570-48da-81e6-4b5bc5a0c7f9,bbc5b4817118cf49f13de932a91bb9fd,9d52928c-e7be-4d7c-ae88-445a9ec5679f,eb08ec9ea3f767d3ad75f4b80606c361,2026-02-13 20:12:50.621555-05:00,40,73,tile wi,,,,no_aux_response,tile wi,inlineSuggest
Baseline,c7f3e6b8-b570-48da-81e6-4b5bc5a0c7f9,bbc5b4817118cf49f13de932a91bb9fd,9a885846-5c58-4850-bb4e-30f34694157b,b4a1046399362667658ef838c0370414,2026-02-13 20:12:52.018655-05:00,49,71,sealant,,,,no_aux_response,sealant deck,inlineSuggest
Baseline,c7f3e6b8-b570-48da-81e6-4b5bc5a0c7f9,bbc5b4817118cf49f13de932a91bb9fd,29e1b0b3-d996-4fee-ac69-908d8dae1f3c,52ce6e76594aec82faa3865ddf63d47f,2026-02-13 20:12:52.137413-05:00,56,116,tile window,,,,no_aux_response,tile window,inlineSuggest
Alternate,a4bd88d5-dc9d-4c9b-8f27-61df58210c83,ae0999caf5b62bc840cffdae4e9414ed,82add5c9-ece3-4c20-9444-a3a3f5f1c366,8d2f73e30ec95f9d45aca98592e2afd9,2026-02-13 21:04:48.773748-05:00,70,90,tile window,"[14, 1]",,,no_aux_response,tile window,resultsPage
Alternate,a4bd88d5-dc9d-4c9b-8f27-61df58210c83,ae0999caf5b62bc840cffdae4e9414ed,c4b3367f-00ee-475a-8e20-4ec1f2682745,1a503034043ad6cba13bf322fd956aea,2026-02-13 21:04:49.029216-05:00,74,463,tile window,[1],,,warm_store_hit,tile window,resultsPage
Alternate,a4bd88d5-dc9d-4c9b-8f27-61df58210c83,ae0999caf5b62bc840cffdae4e9414ed,7293e676-74c7-4bd5-8a1d-80e5f302a6b4,4bcf03963988d733b35434dd2e24003f,2026-02-13 21:04:51.386411-05:00,86,28,primer,,,,warm_store_hit,primer,inlineSuggest
Alternate,a4bd88d5-dc9d-4c9b-8f27-61df58210c83,ae0999caf5b62bc840cffdae4e9414ed,86778c89-169c-4e2a-8f20-5bfebfecc8b0,d3ffdb918d9acfaddb0f597fc483e1be,2026-02-13 21:04:52.190063-05:00,90,116,saw,,,,warm_store_hit,saw,inlineSuggest
Alternate,a090b2db-a05a-4d92-891c-0a5a77a00443,c1b9a5226626f9a85b4997474eedda81,5a0a349e-db26-438f-aa6d-a1a53450af25,8e1cc78f7af079954c25dc159850ece9,2026-02-13 23:12:22.449477-05:00,45,102,plywood panel,[2],,,no_aux_response,plywood panel,resultsPage
Baseline,f3a1ad16-e36e-442c-b99d-09b546191d59,dc29bd5e23fdf463c92ce5998a577945,8a31eb94-92d6-41e9-82b2-23cfb53784e2,8cda499e39f471c7d87eac61ced6c84f,2026-02-13 23:47:36.948667-05:00,103,37,drill floor,,,,no_aux_response,drill floor,resultsPage
Baseline,f3a1ad16-e36e-442c-b99d-09b546191d59,dc29bd5e23fdf463c92ce5998a577945,e8fa7a58-0863-43f1-b630-be12ac1aed66,156b23fbf327038b2d2786e87bdfc302,2026-02-13 23:47:38.234240-05:00,31,15,insulation shelf,[2],,,no_aux_response,insulation shelf,resultsPage
Alternate,f2a53c47-bd22-4fc8-af3e-067419b7f17e,ed7bee82679b592c88c24bd9eeaff8d9,5fcc8c65-48c1-473e-a634-aca9992fbd9e,bb35a25577fdbaee9c879924af7b8a51,2026-02-14 03:18:18.381967-05:00,53,62,saw wire,,,,no_aux_response,saw wire,inlineSuggest
Alternate,f2a53c47-bd22-4fc8-af3e-067419b7f17e,ed7bee82679b592c88c24bd9eeaff8d9,762e4dec-c9a0-4eb2-b9e8-460758bdc8af,174606d731d6ecbe1dad00d93e8ad638,2026-02-14 03:18:18.532158-05:00,162,20,trail lou,,,,fresh_compute_saved,trail lou,inlineSuggest
Alternate,f2a53c47-bd22-4fc8-af3e-067419b7f17e,ed7bee82679b592c88c24bd9eeaff8d9,8d4fcb4f-20be-4337-a54d-b87f75ed5aa5,a4278105796c3d154c8c393e53e37ac0,2026-02-14 03:18:20.173046-05:00,172,25,trai,,,,fresh_compute_saved,trai,inlineSuggest
Alternate,f2a53c47-bd22-4fc8-af3e-067419b7f17e,ed7bee82679b592c88c24bd9eeaff8d9,44de1017-7eec-49ed-aaad-2c8776e5012a,6da6eee01a8d19bce03329a0040a9ebc,2026-02-14 03:18:20.407438-05:00,86,80,tile,,,,warm_store_hit,tile,inlineSuggest
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,58cdda3f-aac2-47ba-9732-b9e14a265407,f977860c60b3f8f00fcd7eff3abb0509,2026-02-14 04:05:10.405009-05:00,117,47,caulk panel,,,,no_aux_response,caulk panel,resultsPage
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,3976bffa-8a61-4bc9-91c0-0382413908d6,77366aef2ec7bb1452148df5ae0f15df,2026-02-14 04:05:11.195251-05:00,51,21,caulk pan,,,,no_aux_response,caulk panel,inlineSuggest
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,926f17c5-8f94-435a-a608-28a10310a1c9,322f95c3909c495a48992217253915b2,2026-02-14 04:05:13.171232-05:00,63,39,tile window,[26],,,no_aux_response,tile window,resultsPage
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,e4292332-d79f-4bee-9c7b-cf40dc852353,f08555b6c74aec2b56cb797846ede824,2026-02-14 04:05:13.469094-05:00,74,2,caulk pan,,,,no_aux_response,caulk pan,inlineSuggest
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,b6c300cd-5e3d-4520-91e6-6cb461037f79,3ecad6fb9a6051c791a71885e6ffa84d,2026-02-14 04:05:14.601755-05:00,65,15,ladder window,,,,no_aux_response,ladder window,inlineSuggest
Baseline,4cf99b71-ec34-42a7-a4e3-fb76c7be516f,b15618a52c54b09fa9c351125dbc0d4e,60419a12-353c-4a1d-9336-89b658b72ed7,174adb6862c91f9fc69cc20c0bc12b00,2026-02-14 04:05:15.655322-05:00,79,46,ladder window,"[39, 4, 1]",,,no_aux_response,ladder window,resultsPage
Baseline,6d0a52c7-a9b1-49d6-8079-c84e4dff7554,4e823049642b80c66f2b434fb563da04,d5500059-f37c-4605-b281-943f38e43936,1516c14de7747dac810bd0807587c723,2026-02-14 05:16:38.615377-05:00,58,9,songue accounts,,,,no_aux_response,songue accounts,resultsPage
Baseline,03760172-f206-471c-a8bb-6828f61223dd,27c682f474cafb8813f8699bc4eadc51,3e4da424-996b-4af5-8765-ec8cea5ac712,9c6b6f95df6338f9bfb50de76ed9eca2,2026-02-14 05:54:29.886143-05:00,106,29,insulation pa,,,,no_aux_response,insulation pa,inlineSuggest
Baseline,03760172-f206-471c-a8bb-6828f61223dd,27c682f474cafb8813f8699bc4eadc51,42b0ec75-4071-4ae1-8ebb-4fd495b66afa,654e8a9175e3eef2a8443db9dd78146b,2026-02-14 05:54:30.275297-05:00,82,29,painting wire,"[26, 1]",,,no_aux_response,painting wire,resultsPage
Baseline,03760172-f206-471c-a8bb-6828f61223dd,27c682f474cafb8813f8699bc4eadc51,4feaf969-8310-413d-844f-b6ce440cc934,761a2946dc648920a805fcaa6bf9391d,2026-02-14 05:54:31.194396-05:00,58,36,cabinet shelf,,,,no_aux_response,cabinet shelf,inlineSuggest
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,5404f7cd-c42a-42da-8f07-5ad5ef2cb3d7,35a179f4fd89549c367acc0bc785fdd3,2026-02-14 06:31:17.396383-05:00,48,70,painting hammer,,,,no_aux_response,painting hammer,inlineSuggest
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,6b2d8190-def5-4e83-b8e7-ff51ffee4605,6d829e57be7d9c16ca0066c751dfb25b,2026-02-14 06:31:17.458772-05:00,88,58,plank shelf,,,,no_aux_response,plank shelf,resultsPage
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,3c1b4290-60ad-491c-ad48-7b3367fabe45,7e44b91fb30ca38d2ff4e2422440a05f,2026-02-14 06:31:17.923661-05:00,72,1,simly rounded,,,,no_aux_response,simly rounded,resultsPage
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,8df1b3f5-7a91-49ba-a28b-be6aa6b7fcaa,55032b4feb7d6c0b8654ec32ab42476c,2026-02-14 06:31:19.357680-05:00,83,42,paint,,,,no_aux_response,paint,inlineSuggest
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,44af7840-315e-4548-850a-ded6b457ca20,205aa65e038f7e3ef1c68b4751960f03,2026-02-14 06:31:20.738900-05:00,69,9,sealan thammer,,,,no_aux_response,sealan thammer,inlineSuggest
Baseline,ff197035-6420-49df-b5b9-5af29c2ed7ed,5d6a0e6e13f16254f60d59fe5bc57a01,1a04b0c2-5112-4ccc-a34b-3916238f6652,ba243c69e54a094b8e2758d8cddd2124,2026-02-14 06:31:22.208086-05:00,76,20,sealant hammer,,,,no_aux_response,sealant hammer,inlineSuggest
Baseline,530be8c7-47f9-4213-9300-0bb6ca15232a,45c7c7e79998c3f97593b9bc69b31294,305aa89c-d8ea-45a9-91ce-4b1326e1a4f0,10f0f57d07f1a291d60c22d2bcf258c0,2026-02-14 08:06:50.435557-05:00,61,22,mouse acer 12mm,[11],,,no_aux_response,mouse acer 12mm,resultsPage
Baseline,530be8c7-47f9-4213-9300-0bb6ca15232a,45c7c7e79998c3f97593b9bc69b31294,2aa581d6-3db5-409e-982a-c04242edb8bb,f58ede18ec34821019ae0ddb6f59b016,2026-02-14 08:06:51.593681-05:00,50,18,tile window,,,,no_aux_response,tile window,inlineSuggest
Baseline,530be8c7-47f9-4213-9300-0bb6ca15232a,45c7c7e79998c3f97593b9bc69b31294,1a1a1d9c-1d36-4835-8492-41073d0089e0,cc9452751c072d7b3df39cbc6bd732e6,2026-02-14 08:06:51.835402-05:00,77,27,sealant deck,[2],,,no_aux_response,sealant deck,resultsPage
Alternate,b0d06464-945b-46f9-9547-111c143c5aad,048196dab981ce6bb49044ee7461930a,8c3b7034-2623-4c57-a2ad-1d9964c5154a,f0e4dc883dfc2779a8d4debb6a8906da,2026-02-14 10:29:34.759381-05:00,150,219,painting de,,,,warm_store_hit,painting deck,inlineSuggest
Alternate,b0d06464-945b-46f9-9547-111c143c5aad,048196dab981ce6bb49044ee7461930a,65cdc3e2-43b9-4892-973f-5d5e379a0308,09dc7fa728b97c2c3f142ced942f8c38,2026-02-14 10:29:35.174508-05:00,92,51,painting deck,,,,session_store_hit,painting deck,inlineSuggest
Alternate,b0d06464-945b-46f9-9547-111c143c5aad,048196dab981ce6bb49044ee7461930a,ca4da007-aa35-4155-a80a-2708dd40f450,47bb33d70c32cdd62270f5ebe9bca5a9,2026-02-14 10:29:35.915090-05:00,90,46,plakn plumbing,,,,warm_store_hit,plakn plumbing,inlineSuggest
Alternate,b0d06464-945b-46f9-9547-111c143c5aad,048196dab981ce6bb49044ee7461930a,1f0f62c2-c2c7-4746-ac03-23b037f47ba7,24ff0cac68296f5ce08a23681a68f8af,2026-02-14 10:29:39.021544-05:00,52,96,painting hmamer,,,,warm_store_hit,painting hmamer,resultsPage
